developer_id,developer
3403,ROCKFISH Games
3404,"Stoic Jester Studios, Stoic"
3405,Heart Machine
3406,Through Games
3407,"Shanghai FantaBlade Network Technology Co., Ltd."
3408,DoubleDutch Games
3409,SUPERHOT
3410,Crate Entertainment
3411,BlitWorks
3412,"Eidos Montreal, Nixxes Software"
3413,Sorath
3414,Zadbox Entertainment
3415,Daniel Wright
3416,"Just Add Water, Nephilm Studios"
3417,Giant Squid
3418,"Spike Chunsoft, Chime"
3419,Excalibur Publishing
3420,"Blue Wizard Digital Ltd., Blue Wizard Digital"
3421,Schell Games
3422,Brain&Brain
3423,Bombservice
3424,Action Button Entertainment
3425,Counterplay Games
3426,Dopterra
3427,ThirtyThree Games
3428,Chucklefish
3429,"Stardock, Oxide Games"
3430,NoClip
3431,"Code Mystics Inc., Hopoo Games"
3432,Invisible Handlebar
3433,Awfully Nice Studios
3434,"Application Systems Heidelberg Software GmbH, Application Systems Heidelberg"
3435,Locomalito
3436,Ghost Town Games Ltd.
3437,"Playsport Games, Playsport Games Ltd"
3438,Artifex Mundi
3439,Art in Heart
3440,34BigThings
3441,"Nordic Games Publishing, Kaiko"
3442,HIPSTER WHALE
3443,StressLevelZero
3444,Clever-Plays
3445,Square Enix Montreal
3446,Those Awesome Guys
3447,Night School Studio
3448,"Introversion, Double Eleven"
3449,The Good Mood Creators
3450,Team Oneshot
3451,Xona Games
3452,@unepic_fran
3453,Bulkhead Interactive
3454,Out of Bounds
3455,Teku Studios
3456,"N-Fusion Interactive Entertainment Corp., iNK Stories"
3457,"WeirdBeard B.V., WeirdBeard"
3458,Edge Case Games
3459,Hypersect
3460,Pixelnest Studio
3461,"Aksys Games, LookAtMyGame"
3462,Sushee
3463,Team Replay
3464,Blyts
3465,"SNK Playmore, SNK Corporation"
3466,Anarteam
3467,Blackbird Interactive
3468,Fiddlesticks Games
3469,Ruckert Broductions
3470,Cloudhead Games ltd.
3471,"Konjak, MP2 Games"
3472,"Space Dust Studios, Varkian Empire"
3473,"EA Canada, EA Vancouver"
3474,"Dimps Corporation, QLOC"
3475,Knuist & Perzik
3476,Numinous Games
3477,"Quantic Dream, Virtuos"
3478,Adult Swim
3479,"Ecole, French-Bread"
3480,Mohawk Games
3481,Baroque Decay
3482,Butterscotch Shenanigans
3483,Question
3484,"Red Winter Software Limited, Red Winter Software"
3485,Nerial
3486,Tuque Games
3487,Sukeban Games
3488,Dancing Dragon games
3489,Osmotic Studios
3490,"Rocksteady Studios, Virtuos"
3491,Black Pants Studio
3492,Triple Eh? Ltd
3493,Mi'pu'mi Games
3494,Clifftop Games
3495,"Fatshark AB, Nordic Games Publishing"
3496,Pomera Studios
3497,"awppy, Neon Deity Games"
3498,Paperash studio
3499,SoftWarWare
3500,YCJY
3501,Jagex Ltd.
3502,"Secret Sorcery, SECRET SORCERY LIMITED, Secret Sorcery Towers"
3503,"LandFall Games, LandFall"
3504,"Nintendo, Alphadream Corporation"
3505,"tinyBuild, Do My Best Games"
3506,"Marauder Interactive, LLC"
3507,La Cosa Entertainment
3508,AHEARTFULOFGAMES
3509,Hopoo Games
3510,"Nintendo, Intelligent Systems"
3511,age
3512,Double Damage Games
3513,Warm Lamp Games
3514,Big Boat Interactive
3515,Reign Bros
3516,Rusty Lake
3517,GuGames DEV
3518,SKH Apps
3519,Torched Hill
3520,Last Limb Games
3521,Etter Studio GmbH
3522,"Curve Digital Games, Curve Digital"
3523,"Milestone, Milestone S.r.l"
3524,House House
3525,Yukitama Creative Industries
3526,Soedesco
3527,Ocelot Society
3528,Wolf Brew Games
3529,"Flying Tiger Entertainment Inc., Squad"
3530,KOKOROMI
3531,Tokyo RPG Factory
3532,Mosaic Mask
3533,ORANGE_JUICE
3534,"Nintendo, PlatinumGames"
3535,BillyGoat Entertainment Ltd
3536,"Natsume, NATSUME ATARI Inc."
3537,"Capcom, Capcom Vancouver"
3538,FunHouse
3539,SkyBox Labs
3540,Variable State
3541,The Molasses Flood
3542,Blacksea Odyssey
3543,Kitty Lambda Games
3544,NGD Studios
3545,Ripstone
3546,Love Conquers All Games
3547,Pearl Abyss
3548,Kittehface Software
3549,Runestone Games Limited
3550,"Shift, QLOC"
3551,Lazy Bear Games
3552,"Polarity Flow, PolarityFlow"
3553,10tons
3554,Le Cartel Studio
3555,"Reloaded Games Inc., Reloaded Games"
3556,"Ubisoft, FunHouse"
3557,"Epic Games, Splash Damage, The Coalition"
3558,Gamious
3559,Parabole
3560,Dry Cactus
3561,The House Of Fables
3562,Rocketcat Games
3563,beyondthosehills
3564,Frame Interactive
3565,Jonathan Lavigne
3566,Anima Project
3567,Pop Sandbox
3568,Haruneko
3569,Bear Box Media
3570,Lichthund
3571,COWCAT
3572,Hikergames
3573,Hyper Awesome Entertainment
3574,"SCE Santa Monica, Plastic Studios"
3575,TACS Games
3576,Ant Workshop Ltd
3577,Animatoon Studio
3578,Tinimations
3579,Lince Works
3580,Sassybot
3581,"souvenir circ., Active Gaming Media Inc."
3582,Ubisoft Chengdu
3583,Pera Games
3584,"FAKT Software GmBH, FAKT Software"
3585,"Tamsoft, Marvelous Inc."
3586,Petit Depotto
3587,team ok
3588,Cosmic Picnic
3589,"Massive Damage, Inc."
3590,4 Door Lemon
3591,Unicube
3592,Stellar Jockeys
3593,"Skybound LLC, Skybound Games"
3594,Varkian Empire
3595,No Brakes Games
3596,Shortbreak Studios
3597,Tin Man Games
3598,One or Eight
3599,"Atari, Code Mystics Inc., Atari SA"
3600,N-Fusion Interactive Entertainment Corp.
3601,MonkeyToons
3602,Four Horses
3603,Outsider Games
3604,"Examu, Marvelous Inc."
3605,Digixart Entertainment
3606,Blazing Badger
3607,M2H
3608,Climax Studios
3609,Clapfoot Inc.
3610,"Million, Aplus"
3611,Visiontrick Media
3612,inkle
3613,Sundae Month
3614,Oxide Games
3615,QUByte Interactive
3616,Splendy Games
3617,tinyBuild
3618,Drop Dead Interactive
3619,Oxeye
3620,Coffee Powered Machine
3621,"Edge Entertainment, Anima Project"
3622,Maximum Games
3623,Slick Entertainment Inc.
3624,Librage
3625,Pixel Maverick Games
3626,Crosse Studios
3627,"Digerati Distribution, Digerati"
3628,Kiro'o Games
3629,Kasedo Games
3630,Bodysoft
3631,Plug In Digital
3632,Exordium Games
3633,UNKNOWN GAMES
3634,Glass Knuckle Games
3635,Team Gotham
3636,NicoplvGames
3637,Anton Riot
3638,Roland Studios
3639,Xiness
3640,"Moving Player, Noego"
3641,Hangar 13
3642,Dadako Studios
3643,Prospect Games
3644,Mr. Podunkian
3645,Rotten Mage
3646,Melesta
3647,Stormcloud Games Limited
3648,Pyrodactyl
3649,Dracue
3650,Brainy Studio LLC
3651,Penny Black Studios
3652,"Cybernate, Chris Suffern"
3653,"Koch Media, Taleworlds Entertainment"
3654,Hailstorm Games Inc
3655,Puzzling Dream
3656,"Owen Deery, Fire Face"
3657,Spellbind Studios
3658,Blooming Buds Studio
3659,Mike Studios
3660,Whale Hammer Games
3661,Snow Castle Games
3662,Auroch Digital
3663,AuraLab
3664,"Monster Games Inc., Dusenberry Martin Racing"
3665,Perfectly Paranormal
3666,Weappy Studio
3667,Three Fields Entertainment
3668,Arif Games
3669,Rainy Night Creations
3670,Lunatic Pixels
3671,"Techland, Empty Clip Studios"
3672,Badland Games
3673,"10tons Entertainment, 10tons Ltd, 10tons"
3674,Merge Games
3675,Leikir Studio
3676,Playful Corp.
3677,"Arc System Works, Now Production"
3678,"Next Level Games, Nintendo"
3679,Heavy Spectrum
3680,Vile Monarch
3681,Nova Production
3682,TRU FUN Entertainment
3683,Wicked Witch Software
3684,"Alchemist, Inti Creates"
3685,Eendhoorn Games
3686,Santa Clara Games
3687,"PlayEveryWare Games, Paleozoic"
3688,Daniel Linssen
3689,West Coast Software
3690,Mindfield Games
3691,Constantin Graf
3692,Tapstar Interactive Inc.
3693,LKA
3694,Three One Zero
3695,INTERNET URL S.A.
3696,Psytec Games Ltd
3697,Sunbreak Games
3698,U-Play Online
3699,"Visual Imagination Software, Ravenscourt, VIS Games"
3700,"Armature Studio, comcept"
3701,Dead Mage
3702,Kitfox Games
3703,Zanrai Interactive
3704,MagneticRealms
3705,Antagonist
3706,RadiationBurn
3707,Elefantopia LLC
3708,Machine 22
3709,Dream Reactor LLC
3710,Double Zero One Zero
3711,Cybernate
3712,Ravegan
3713,Iceberg Interactive
3714,RainDance LX
3715,"Cingular mMode, Cing"
3716,Namazu Studios
3717,The Tangentlemen
3718,"Kukouri Mobile Entertainment, Epiphany Games"
3719,Pewter Games Studios
3720,Blowfish Studios
3721,Fugitive Games
3722,Fabrik Games
3723,Drakhar Studio
3724,"Versus Evil, Pencil Test Studios"
3725,Awaceb
3726,"KING Art, King Art Games"
3727,"SegaSoft, Sega"
3728,Goldmark Studios
3729,Nilo Studios
3730,Gaming Corps AB
3731,Lion's Shade
3732,Whale Rock Games
3733,"Ubisoft, iNiS"
3734,Webcore Games
3735,"Big Ant Studios, Crosse Studios"
3736,SOMI
3737,Fat Panda Games
3738,"Vertigo Games, Storm in a Teacup"
3739,Finji
3740,"Flyhigh Works, altairworks"
3741,EastAsiaSoft
3742,"Subaltern Games, LLC"
3743,Cardboard Keep
3744,"SCEE London Studio, Sony Interactive Entertainment"
3745,M07 Games
3746,Bloodirony
3747,Ascension Studios
3748,Rimlight Studios
3749,GameCoder Studios
3750,Lienzo
3751,Zenith Blue
3752,comcept
3753,Mediascape
3754,Egidijus Bachur
3755,Minority Media Inc.
3756,The Stonebot Studio
3757,"Lancarse, Bandai Namco Games"
3758,Whalebox Studio
3759,Archiact Interactive Ltd.
3760,"Slendy Interactive, Splendy Games"
3761,Manekoware
3762,Infinigon
3763,"Spidersoft, Spiders"
3764,Bitecore
3765,GPC Games
3766,"Team 17, Three Fields Entertainment"
3767,"Abstraction Games, Blackmill Games"
3768,Will Sykes Games
3769,Free Reign Entertainment
3770,Uzumeya
3771,"Playrise Digital, Playrise Edge Ltd."
3772,"Buddy Cops, LLC"
3773,"Cherry Pop Games, Perilous Orbit"
3774,nDreams
3775,Carbon Studio
3776,"Mediascape, CUBETYPE"
3777,"CIRCLE Entertainment, RideonJapan,Inc."
3778,The Moonwalls
3779,Deep Silver Dambuster Studios
3780,"Mebius, Intergrow"
3781,Drama Drifters
3782,Raspina Studio
3783,Extreme Developers
3784,Joe Richardson
3785,The Fox Software
3786,Zima Software
3787,"Kemco, EXE Create"
3788,"EM Studios, EM Studios Ltd"
3789,Polyslash
3790,Strangely Named Studio
3791,"BadFly Interactive, a.s, BadFly Interactive"
3792,Untold Games
3793,React Games
3794,Sinclair Strange
3795,Throw the Warped Code Out
3796,"Behaviour Interactive Inc., Behaviour Interactive"
3797,MLB AM
3798,"Sony Interactive Entertainment, EPOS Game Studios"
3799,Geronimo Interactive
3800,Oasis Games
3801,Garage 227
3802,Oointah
3803,Truant Pixel
3804,Mighty Studios LLC
3805,TallTech studio
3806,Battlecruiser Games
3807,Red Column
3808,Krewe Studios
3809,Selenion Games LLC
3810,Total Monkery
3811,Code Avarice
3812,Suppressive Fire Games
3813,No Pest Productions
3814,"Webcore Games, Vibrant Core"
3815,Artefacts Studios
3816,Aist
3817,Milky Tea Studios
3818,Still Alive Studios
3819,Pixel Hero Games
3820,"Iron Galaxy Studios, The Fun Pimps"
3821,Desert Owl Games LLC
3822,Xibalba Studios
3823,Interceptor Entertainment
3824,Eyemobi
3825,Richard Seabrook
3826,Rendercode Games
3827,Nvizzio Creations
3828,Whipstitch Games
3829,Beret Applications LLC
3830,TVR
3831,Rudder Games
3832,Calvin Weibel
3833,Sindie Games
3834,Leuvsion
3835,neko.works
3836,"Maximum Games, Bigmoon Studios"
3837,NCS
3838,TianShe Media
3839,"The Digital Lounge, Dino Dini"
3840,"Activision, FireForge Games"
3841,Snowrunner Games
3842,2020 Venture
3843,nuGAME
3844,Cooply Solutions
3845,My Dog Zorro
3846,Studio MDHR
3847,Infinite Fall
3848,Flyhigh Works
3849,ConcernedApe
3850,Team Cherry
3851,Survios
3852,Asymmetric Publications
3853,"Obsidian Entertainment, Paradox Arctic"
3854,Ron Gilbert and Gary Winnick
3855,"Nerdook Productions, Nerdook"
3856,"SegaSoft, Sega, PagodaWest Games"
3857,"Bluehole, Inc., PUBG Corporation"
3858,"Codemasters, Deep Silver"
3859,QLOC
3860,Drool
3861,Cygames
3862,Jacob Janerka
3863,"SquareSoft, Square Enix"
3864,"Edmund McMillen, Nicalis"
3865,"Renegade Kid, Atooi LLC"
3866,Flying Oak Games
3867,Beamdog
3868,"Ubisoft, Ubisoft Paris, Ubisoft Milan"
3869,"Bandai Namco Games, Slightly Mad Studios"
3870,Anim Ace
3871,Ubisoft San Francisco
3872,Laura Shigihara
3873,"Ubisoft Montpellier, Pasta Games"
3874,"Bethesda Game Studios, Iron Galaxy Studios"
3875,"Jason Roberts, Buried Signal"
3876,Airship Syndicate Entertainment
3877,"Edmund McMillen, Tyler Glaiel"
3878,Yumekobo
3879,Red Candle Game
3880,Team D-13
3881,BootdiskRevolution
3882,THQ Nordic
3883,"Tequila Works, Cavalier Game Studios"
3884,Splashteam
3885,"Abstraction Games, Tequila Works, Cavalier Game Studios"
3886,Rockstar Games
3887,Fabraz
3888,Active Gaming Media
3889,Powerhoof
3890,"Ron Gilbert and Gary Winnick, Terrible Toybox"
3891,Laser Dog
3892,Deck Nine Games
3893,Ysbryd Games
3894,X.D. Network Inc.
3895,Abrakam SA
3896,Cardboard Utopia
3897,Kyle Seeley
3898,Charm Games
3899,"Tachyon Inc.,"
3900,No Code
3901,Monomi Park
3902,Team Colorblind
3903,Kongregate
3904,Tim Conkling
3905,"Microsoft Game Studios, Microsoft"
3906,Trinket Studios
3907,"Bethesda Softworks, Dire Wolf Digital"
3908,"Nintendo, SFB Games"
3909,Clever Endeavour Games
3910,Overhype Studios
3911,SMG Studio
3912,Acid Wizard Studio
3913,Lizardcube
3914,"Nintendo, syn Sophia"
3915,Mad Fellows Ltd
3916,"Castle Pixel, LLC."
3917,CreSpirit
3918,David OReilly
3919,Matt Makes Games Inc.
3920,Andrew Morrish
3921,Gears for Breakfast
3922,CtrlMovie
3923,Wolf & Wood Interactive
3924,Desert Fox
3925,Robot House
3926,Vladimir Beletsky
3927,Fizbin
3928,The Gentlebros
3929,Ultra Ultra
3930,"id Software, Panic Button"
3931,"The Fullbright Company, Fullbright"
3932,"Team Bondi, Virtuos"
3933,"Rain Games, Soedesco"
3934,SideBar Games
3935,Team Salvato
3936,Alex Rose
3937,PM Studios Inc.
3938,"Benedict Fritz, aeiowu, Team TumbleSeed"
3939,PaperSeven
3940,Spotlightor Interactive
3941,Borealys Games
3942,Platonic Partnership
3943,Adriaan de Jongh
3944,"Coilworks, Double Eleven"
3945,"Tequila Works, QLOC"
3946,D'Avekki Studios Limited
3947,"Ubisoft, Red Storm Entertainment"
3948,"SCEI, Clap Hanz"
3949,Something Classic Games LLC
3950,StarQuail
3951,"Sold Out, Mothership Entertainment"
3952,Creative Bytes
3953,Wispfire
3954,"505 Games, Keen Games"
3955,Pine Studio
3956,Reikon Games
3957,Hinterland
3958,"Bombservice, Active Gaming Media"
3959,KO-OP
3960,"Boss Key, Boss Key Productions"
3961,"Tozai Games, Inc."
3962,Chilled Mouse
3963,"Alkemi Games, Plug In Digital"
3964,Koalabs Studio
3965,Zillion Whales
3966,"SNK Playmore, Hamster"
3967,DotEmu
3968,"HB Studios Multimedia, Maximum Games"
3969,Cosen
3970,Chris Johnson
3971,Jeroen Wimmers
3972,Boss Key Productions
3973,Motiga
3974,Spaces of Play
3975,Darkwind Media
3976,Merj Media
3977,Bitten Toast Games
3978,"Gamera Games, Gamera Interactive"
3979,Score Studios
3980,"Ghost of a Tale, SeithCG"
3981,Plethora-Project LLC
3982,Fatbot Games
3983,Sloclap
3984,Playtonic Games
3985,Charlie's Games
3986,Cheerdealers
3987,Brainwash Gang
3988,Ashdar Games
3989,Rice Cooker Republic
3990,Playrise Digital
3991,Charles University
3992,Spooky Doorway
3993,Runner Duck
3994,"Eastshade Studios LLC, Eastshade Studios"
3995,Smiling Buddha Games
3996,"Rising Star Games, Bitmap Bureau"
3997,"Flyhigh Works, Upfall Studios"
3998,Pixel Maniacs
3999,"Hamster, SNK Corporation"
4000,machineboy
4001,"Flyhigh Works, SIGONO INC."
4002,"Raw Fury, Noio"
4003,Rayark Inc.
4004,Skipmore
4005,Digital Dreams Entertainment LLC
4006,"CCP, CCP Games"
4007,Omiya Soft
4008,Crows Crows Crows
4009,Shining Pixel Studios
4010,EarthWork Games
4011,Pixellore
4012,Rebelephant
4013,Atooi LLC
4014,Stage Clear Studios
4015,DolphinBarn
4016,Pixelated Milk
4017,Hap
4018,"Capcom, Bullets"
4019,PlayEveryWare
4020,"Koch Media, Milestone S.r.l"
4021,Harmonious Games
4022,"Sold Out Software, Mothership Entertainment"
4023,Neckbolt
4024,Grimlore Games
4025,"Microsoft Game Studios, Code Mystics Inc."
4026,"Arc System Works, Aplus"
4027,"War Ducks Ltd, WarDucks"
4028,"Headup Games, Fizbin"
4029,Pixwerk
4030,C.I.N.I.C. Games
4031,The Bae Team
4032,Vivid Helix
4033,"Squarehead Studios, Rainy Frog"
4034,"Six Foot Games, Six Foot"
4035,"Honor Code, Inc."
4036,Game Grumps
4037,High Horse Entertainment
4038,Pentadimensional Games
4039,"iFun4all, Curve Digital"
4040,"Narcosis Team, Honor Code, Inc."
4041,HUCAST
4042,"Lion Shield, LLC"
4043,Strange Company
4044,Tri-Coastal Games
4045,STELLAR ENTERTAINMENT SOFTWARE LTD
4046,2Awesome Studio
4047,Sandbox Interactive
4048,Hollow Ponds
4049,Elden Pixels
4050,HandyGames
4051,Accidental Queens
4052,nextReality Games
4053,Pixel Perfex
4054,"Weappy Studio, THQ Nordic"
4055,Impulse Gear
4056,Cavalier Game Studios
4057,Investigate North
4058,IzHard
4059,SMAC Games
4060,"Crunching Koalas, Lichthund"
4061,Thomas Brush
4062,DazlogStudio
4063,Gamera Interactive
4064,Pixel Crow
4065,"Sony Interactive Entertainment, Wish Studios"
4066,Wizard Fu Games
4067,"Transhuman Design, Crunching Koalas"
4068,Studio Wildcard
4069,Saurus
4070,Pigmentum Game Studio
4071,Prideful Sloth
4072,Insane Code
4073,Soaphog
4074,"CremaGames, Crema Games"
4075,Dark Seas Games
4076,Kite Games
4077,WeirdBeard
4078,Cococucumber
4079,"Square Enix, Cherrymochi"
4080,Wish Studios
4081,Grey Wolf Entertainment
4082,Team Shifty
4083,"Act 3 Games, LLC"
4084,Skydance Interactive
4085,Jongwoo Kim
4086,Benedict Fritz
4087,StellarVR
4088,Strayllight Entertainment
4089,Digerati Distribution
4090,Zerouno Games
4091,"Daedalic Entertainment, Forgotten Key"
4092,Foregone
4093,RuneHeads
4094,JanduSoft
4095,The Dangerous Kitchen
4096,Digital Continue
4097,Miniclip
4098,Boneloaf
4099,"Nintendo, HAL Labs"
4100,"Nintendo, Arzest"
4101,Last Dimension
4102,Grey Alien Games
4103,Fusty Game
4104,Vision Games Publishing LTD
4105,Tomatotrap
4106,AREA35
4107,WhiteMoon Dreams
4108,Kaia Studios
4109,Enigami
4110,"Appeal, Bigben Interactive, Bigben Games"
4111,Right Nice Games
4112,"Nival Interactive, Nival"
4113,Jutsu Games
4114,Daedalic Studio West
4115,Forever Entertainment
4116,Epic llama warchief
4117,Gloomywood
4118,B.B.Studio
4119,MY.COM
4120,Good Catch
4121,StarBlade
4122,Digital Domain
4123,"LKA Interactive, LKA"
4124,ROIGAMES Inc.
4125,World-Loom
4126,Wired Productions
4127,Moonbyte
4128,"Teyon, Tate Multimedia"
4129,"Appeal, Bigben Games"
4130,Introversion Software
4131,Anshar Studios
4132,Radical Phi
4133,"Monster Games Inc., 704Games"
4134,Bonfire Entertainment
4135,Muzintou
4136,"Strategy First, Kylotonn"
4137,ArachnidGames
4138,Videocult
4139,"Super Mega Team, Super Awesome Hyper Dimensional Mega Team"
4140,Sword Twin Studios
4141,Corbie Games
4142,Asakusa Studios
4143,Deadbeat Studios
4144,Bitmap Bureau
4145,Lost in the Garden
4146,teedoubleuGAMES
4147,"@unepic_fran, unepic fran"
4148,Tozai Games
4149,Flying Mollusk
4150,3D2 Entertainment
4151,"Perpetual FX Creative, Perpetual"
4152,Mothership Entertainment
4153,PolyKid
4154,Eden Games Mobile
4155,Expansive Worlds
4156,Ratalaika Games
4157,mif2000
4158,Stirfire Studios
4159,YummyYummyTummy
4160,Cosmo Machia
4161,Scraping Bottom Games
4162,"Compile Heart, Silicon Studio"
4163,Sobaka
4164,Pixel Titans
4165,"Tantalus, Tequila Works"
4166,"Jupiter Corporation, Kadokawa"
4167,Wako Factory
4168,Flux Game Studio
4169,"Santa Clara Games, Badland Games"
4170,"Beep Games, Inc."
4171,Gattai Games
4172,Stroboskop
4173,"Million, Avit-Niigata"
4174,flow
4175,"SegaSoft, Sonic Team"
4176,Deep Taiga
4177,"Diabolical Mind, COWCAT"
4178,Chris McFarland
4179,The Deep End Games
4180,Radial Games Corp.
4181,Notch
4182,"Fragment Production Ltd, Reborn Games Inc."
4183,"IllFonic, Gun Media"
4184,"Cyan, Inc."
4185,"NanaOn-Sha, Sony Interactive Entertainment"
4186,"Frozenbyte, Inc., GameTrust"
4187,Sold Out
4188,ION LANDS
4189,TickTock Games
4190,Ant Workshop
4191,Aqua Style
4192,Artisano
4193,Fantahorn Studio
4194,"BSK Games, Badland Games"
4195,Wish Fang
4196,TIGAMES
4197,Angry Mob Games
4198,"Creative England, Creative England"
4199,"Codemasters, Just Add Water"
4200,Abyss Gameworks
4201,Wee Man Studios
4202,"Grip Games, Right Nice Games"
4203,Dragon Slumber
4204,Pixel Night
4205,PQube
4206,DryGin Studios
4207,ADK
4208,MOONFACTORY SC
4209,Bit Byterz
4210,Aquria
4211,R8 Games
4212,Skobbejak Games
4213,Rooster Teeth Games
4214,Titutitech
4215,Outright Games
4216,"SCEA San Diego Studios, Sony Interactive Entertainment"
4217,V7 Entertainment Inc.
4218,Ghost Time Games
4219,SUSHI TYPHOON GAMES
4220,Viva Games
4221,Jamit Games
4222,Worm Animation
4223,Triverske
4224,Grumpyface Studios
4225,The Bitfather
4226,"BigBox VR, Inc."
4227,"JoyBits Ltd., JoyBits"
4228,"OVER FENCE CO.,LTD., Over Fence"
4229,"Marvelous Inc., Honey Parade Games"
4230,"Asobo Studio, Engine Software"
4231,Reddoll Srl
4232,Lion Games
4233,Wisefool Studio
4234,"Hit-Point Co., Ltd."
4235,Oldmoustache Gameworks
4236,Jujubee S.A.
4237,"Winking Entertainment Corporation, Winking Entertainment"
4238,Starsign
4239,Exploding Tuba Studios
4240,"Triangle Studios, Soedesco"
4241,"Epiphany Games, Plunge Interactive"
4242,Digital Pictures
4243,Lukas Navratil
4244,QuantumSquid Interactive
4245,Culture Shock Games LLC
4246,"IllFonic, Maximum Games, Psyop"
4247,We The Force
4248,"Rainy Night Creations, RNC"
4249,"MunkyFun, Inc."
4250,"Mastiff, Teyon"
4251,"Abstraction Games, M2H, Blackmill Games"
4252,Big Star Games
4253,UndeadScout
4254,Arcade Distillery
4255,Viewpoint Games
4256,CUBETYPE
4257,Good net technology co. Ltd
4258,Telepaths Tree
4259,Nekcom
4260,Dynamic Pixels
4261,GameMill Entertainment
4262,Zatun Game Studio
4263,Chubby Pixel
4264,Spiral House Ltd.
4265,"Nintendo, HAL Labs, Bandai Namco Games, Sora Ltd."
4266,Motion Twin
4267,"Bluepoint Games, SCE Japan Studio"
4268,JapanStudio
4269,Enhance Games
4270,"Matt Thorson, Matt Makes Games Inc."
4271,New Blood Interactive
4272,Ludeon Studios
4273,Ben Esposito
4274,Playniac
4275,"Joakim Sandberg, MP2 Games"
4276,Radical Fish Games
4277,"Firaxis Games, Aspyr"
4278,Hyperbolic Magnetism
4279,"Radial Games Corp., Dinosaur Polo Club"
4280,Rocky Studio
4281,"Sega, Ryu ga Gotoku Studios"
4282,Demimonde
4283,"Bluehole, Inc."
4284,Polyarc
4285,"Sega, Media Vision"
4286,Vertical Robot
4287,"Bandai Namco Games, Project Soul"
4288,White Owls
4289,"11 bit studios, Digital Sun"
4290,Doragon Entertainment
4291,Nomada Studio
4292,Villa Gorilla
4293,Berzerk Studio
4294,Two Point Studios
4295,Throughline Games
4296,SKS Games
4297,"Square Enix, Acquire"
4298,"Activision, Toys for Bob"
4299,Drifter Entertainment
4300,Parallel Circles
4301,Aquiris Game Studio
4302,"Sega, M2"
4303,All Yes Good
4304,The Voxel Agents
4305,Kasey Ozymy
4306,Level Up Labs
4307,Dumb and Fat Games
4308,A44
4309,"Nintendo EAD Tokyo , Nintendo Software Technology"
4310,"Criterion Games, STELLAR ENTERTAINMENT SOFTWARE LTD"
4311,6 Eyes Studio
4312,David Wehle
4313,"Greg Lobanov, Dumb and Fat Games"
4314,"Data East, DotEmu"
4315,Lunar Ray Games
4316,"LegionVR, LLC"
4317,"JW, Kitty, Jukio, and Dom"
4318,MONKEYCRAFT Co. Ltd.
4319,frecle ApS
4320,"Unknown Worlds Entertainment, Panic Button"
4321,Secret Location
4322,Crazy Monkey Studios
4323,Caracal Games
4324,Do My Best Games
4325,Northplay ApS
4326,"High Voltage Software, The Bearded Ladies Consulting"
4327,Tribetoy
4328,Transolar Games
4329,Jason Roberts
4330,"Spike Chunsoft, Q-Games"
4331,Deconstructeam
4332,Massive Monster
4333,Backwoods Entertainment
4334,Okomotive
4335,"M2, TechnoSoft"
4336,Woblyware
4337,"Sony Interactive Entertainment, First Contact Entertainment"
4338,Marco Mastropaolo
4339,Blue Wizard Digital
4340,Hazelight
4341,IronOak Games
4342,Seed Interactive
4343,"Tencent, Tencent Games"
4344,Big Bad Wolf
4345,Batterystaple Games
4346,"Spike Chunsoft, ZEX corporation"
4347,Loveshack Entertainment
4348,"Bulkypix, Forge Reply"
4349,"5TH Cell, Shiver Games"
4350,Nyamakop
4351,Ink Kit
4352,"Petroglyph, Soedesco"
4353,Driving Force Games
4354,Contingent99
4355,Humble Bundle
4356,Big Evil Corporation
4357,"Panic Button, MachineGames"
4358,Spacewave Software
4359,Discord Games
4360,Fullbright
4361,Dan Smith Studios
4362,Buckshot Software
4363,Inertia Game Studios
4364,Mixed Realms Pte Ltd
4365,SpectreVision
4366,Firesprite
4367,Grip Digital
4368,Endnight Studios
4369,Gambitious
4370,Lightwood Games
4371,"Vicarious Visions, Toys for Bob"
4372,Flump Studios
4373,SVC Games
4374,Evan Rogers
4375,hamstercube
4376,GUTS Department
4377,Event Horizon Software
4378,iNK Stories
4379,Armor Games
4380,"Telltale Games, Skybound Games"
4381,WZOGI
4382,"Games Farm, Games Farm s.r.o."
4383,Nitrome
4384,"Sonic Team, M2"
4385,The Wandering Ben
4386,Mango Protocol
4387,Stormind Games
4388,"Yuke's, Visual Concepts"
4389,"Square Enix, h.a.n.d. Inc., Jupiter Corporation"
4390,Gaddy Games
4391,Squad
4392,Footprints Games
4393,TOMAGameStudio
4394,"Vicarious Visions, Iron Galaxy Studios"
4395,Fractal Phase
4396,Mode4
4397,Pocket Trap
4398,Warhorse Studios
4399,Neat Corporation
4400,Adrian Lazar
4401,Mojiken Studio
4402,Henchman & Goon
4403,Kubat Software
4404,"MileStone Inc., Milestone S.r.l"
4405,"Sega, d3t Ltd"
4406,Oxymoron Games
4407,Lo-Fi Games
4408,"Various, D3T Limited"
4409,La Moutarde
4410,Falcon Development
4411,Hero Concept
4412,Italo Games
4413,Fully Illustrated
4414,Fourattic
4415,kFunction Ltd.
4416,Reinkout Games
4417,Plausible Concept
4418,"EA Sports, EA Tiburon"
4419,"Chucklefish, Cardboard Robot Games"
4420,Bromio
4421,"Humble Bundle, GUTS Department"
4422,Next Studio
4423,"Tozai Games, Tozai Games, Inc."
4424,"Revival Productions, LLC"
